frame,time_s,mouth_open_y,mouth_form,eye_l_open,eye_r_open,breath,angle_z,phoneme,mora
77,2.566667,0.800000,0.122681,1.000000,1.000000,0.485966,0.000000,a,ア
78,2.600000,0.726236,0.345730,1.000000,1.000000,0.472685,0.000000,a,ア
79,2.633333,0.429285,0.534261,1.000000,1.000000,0.458889,0.000000,i,イ
80,2.666667,0.430250,0.578039,1.000000,1.000000,0.444784,0.000000,i,イ
81,2.700000,0.506240,0.440061,1.000000,1.000000,0.430582,0.000000,d,ダ
82,2.733333,0.553565,0.231544,1.000000,1.000000,0.416498,0.000000,a,ダ
83,2.766667,0.213565,0.080298,1.000000,1.000000,0.402745,0.000000,s,サ
84,2.800000,0.190000,0.016751,1.000000,1.000000,0.389527,0.000000,s,サ
85,2.833333,0.238980,0.000000,1.000000,1.000000,0.377040,0.000000,s,サ
86,2.866667,0.578980,0.000000,1.000000,1.000000,0.365461,0.000000,s,サ
87,2.900000,0.548450,0.000000,1.000000,1.000000,0.354952,0.000000,a,サ
88,2.933333,0.208450,0.000000,1.000000,1.000000,0.345650,0.000000,N,ン
89,2.966667,0.409759,0.006615,1.000000,1.000000,0.337668,0.000000,N,ン
90,3.000000,0.631628,0.036753,1.000000,1.000000,0.331091,0.000000,g,ガ
91,3.033333,0.312597,0.121603,1.000000,1.000000,0.325976,0.000000,a,ガ
92,3.066667,0.190000,0.272923,1.000000,1.000000,0.321646,0.000000,sh,シ
93,3.100000,0.192050,0.452781,1.000000,1.000000,0.317476,0.000000,sh,シ
94,3.133333,0.302744,0.362160,1.000000,1.000000,0.313477,0.000000,sh,シ
95,3.166667,0.159056,0.060959,1.000000,1.000000,0.309661,0.000000,i,シ
96,3.200000,0.000000,0.000000,1.000000,1.000000,0.306037,0.000000,m,メ
97,3.233333,0.340000,0.000000,1.000000,1.000000,0.302616,0.000000,m,メ
98,3.266667,0.255775,0.058826,1.000000,1.000000,0.299407,0.000000,e,メ
99,3.300000,0.190000,0.104355,1.000000,1.000000,0.296419,0.000000,s,ス
100,3.333333,0.190000,-0.018357,1.000000,1.000000,0.293660,0.000000,s,ス
101,3.366667,0.208275,-0.180890,1.000000,1.000000,0.291138,0.000000,s,ス
102,3.400000,0.317601,-0.340760,1.000000,1.000000,0.288860,0.000000,s,ス
103,3.433333,0.331280,-0.486975,1.000000,1.000000,0.286831,0.000000,u,ス
104,3.466667,0.192977,-0.590760,1.000000,1.000000,0.285057,0.000000,u,ス
105,3.500000,0.000000,-0.623751,1.000000,1.000000,0.283544,0.000000,u,ス
106,3.533333,0.000000,-0.593210,1.000000,1.000000,0.282295,0.000000,u,ス
107,3.566667,0.000000,-0.532054,1.000000,1.000000,0.281314,0.000000,s,セ
108,3.600000,0.000000,-0.462990,1.000000,1.000000,0.280604,0.000000,s,セ
109,3.633333,0.000000,-0.393056,1.000000,1.000000,0.280166,0.000000,s,セ
110,3.666667,0.000000,-0.323121,1.000000,1.000000,0.280001,0.000000,s,セ
111,3.700000,0.000000,-0.253186,1.000000,1.000000,0.280111,0.000000,s,セ
112,3.733333,0.000000,-0.183252,1.000000,1.000000,0.280494,0.000000,s,セ
113,3.766667,0.000000,-0.113317,1.000000,1.000000,0.281151,0.000000,s,セ
114,3.800000,0.000000,-0.043382,1.000000,1.000000,0.282078,0.000000,s,セ
115,3.833333,0.062594,0.026552,1.000000,1.000000,0.283273,0.000000,s,セ
116,3.866667,0.185237,0.096487,1.000000,1.000000,0.284734,0.000000,s,セ
117,3.900000,0.190000,0.166116,1.000000,1.000000,0.286456,0.000000,s,セ
118,3.933333,0.226122,0.233055,1.000000,1.000000,0.288434,0.000000,s,セ
119,3.966667,0.550941,0.288731,1.000000,1.000000,0.290663,0.000000,s,セ
120,4.000000,0.617521,0.317576,1.000000,1.000000,0.293137,0.000000,e,セ
121,4.033333,0.508198,0.307047,1.000000,1.000000,0.295849,0.000000,e,エ
122,4.066667,0.207579,0.259741,1.000000,1.000000,0.298792,0.000000,s,サ
123,4.100000,0.194798,0.190205,1.000000,1.000000,0.301957,0.000000,s,サ
124,4.133333,0.471044,0.108191,1.000000,1.000000,0.305336,0.000000,s,サ
125,4.166667,0.413694,0.007617,1.000000,1.000000,0.308920,0.000000,a,サ
126,4.200000,0.073694,-0.124418,1.000000,1.000000,0.312699,0.000000,a,サ
127,4.233333,0.177277,-0.285812,1.000000,1.000000,0.316662,0.000000,k,ク
128,4.266667,0.303238,-0.453416,1.000000,1.000000,0.320799,0.000000,k,ク
129,4.300000,0.358720,-0.590051,1.000000,1.000000,0.325098,0.000000,u,ク
130,4.333333,0.355897,-0.651606,1.000000,1.000000,0.329547,0.000000,u,ク
131,4.366667,0.348183,-0.599512,1.000000,1.000000,0.334135,0.000000,u,ウ
132,4.400000,0.207792,-0.420397,1.000000,1.000000,0.338849,0.000000,u,ウ
133,4.433333,0.390067,-0.157660,1.000000,1.000000,0.343675,0.000000,N,ン
134,4.466667,0.614275,0.090640,1.000000,1.000000,0.348601,0.000000,e,エ
135,4.500000,0.617807,0.221603,1.000000,1.000000,0.353613,0.000000,e,エ
136,4.533333,0.544481,0.175654,1.000000,1.000000,0.358697,0.000000,e,エ
137,4.566667,0.342227,-0.037318,1.000000,1.000000,0.363840,0.000000,n,ノ
138,4.600000,0.342556,-0.301356,1.000000,1.000000,0.369027,0.000000,n,ノ
139,4.633333,0.426857,-0.232907,1.000000,1.000000,0.374244,0.000000,n,ノ
140,4.666667,0.086857,-0.008390,1.000000,1.000000,0.379476,0.000000,o,ノ
141,4.700000,0.000000,0.000000,1.000000,1.000000,0.384711,0.000000,m,メ
142,4.733333,0.340000,0.000000,1.000000,1.000000,0.389932,0.000000,m,メ
143,4.766667,0.472456,0.022039,1.000000,1.000000,0.395126,0.000000,e,メ
144,4.800000,0.464607,0.106396,1.000000,1.000000,0.400279,0.000000,y,ヤ
145,4.833333,0.618676,0.061745,1.000000,1.000000,0.405376,0.000000,y,ヤ
146,4.866667,0.278676,-0.084188,1.000000,1.000000,0.410403,0.000000,a,ヤ
147,4.900000,0.190000,-0.255398,1.000000,1.000000,0.415347,0.000000,s,ス
148,4.933333,0.226880,-0.402917,1.000000,1.000000,0.420195,0.000000,s,ス
149,4.966667,0.336356,-0.435530,1.000000,1.000000,0.424932,0.000000,u,ス
150,5.000000,0.400916,-0.289557,1.000000,1.000000,0.429546,0.000000,d,デ
151,5.033333,0.541510,-0.055503,1.000000,1.000000,0.434024,0.000000,e,デ
152,5.066667,0.252194,0.078962,1.000000,1.000000,0.438354,0.000000,e,デ
153,5.100000,0.190000,0.038744,1.000000,1.000000,0.442524,0.000000,s,ス
154,5.133333,0.190000,-0.110261,1.000000,1.000000,0.446523,0.000000,s,ス
155,5.166667,0.180418,-0.290873,1.000000,1.000000,0.450339,0.000000,s,ス
156,5.200000,0.042925,-0.364268,0.450000,0.450000,0.453963,0.000000,s,ス
157,5.233333,0.000000,-0.153291,0.000000,0.000000,0.457384,0.000000,u,ス
158,5.266667,0.000000,0.000000,0.000000,0.000000,0.460593,0.000000,sp,.
159,5.300000,0.000000,0.000000,0.250000,0.250000,0.463581,0.000000,sp,.
160,5.333333,0.000000,-0.031394,0.600000,0.600000,0.466340,0.000000,sil,
161,5.366667,0.000000,-0.356001,0.840000,0.840000,0.468862,0.000000,sil,
162,5.400000,0.000000,-0.685013,1.000000,1.000000,0.471140,0.000000,sil,
163,5.433333,0.000000,-0.720000,1.000000,1.000000,0.473169,0.000000,sil,
164,5.466667,0.186567,-0.720000,1.000000,1.000000,0.474943,0.000000,sil,
165,5.500000,0.250456,-0.720000,1.000000,1.000000,0.476456,0.000000,y,ユ
166,5.533333,0.320747,-0.720000,1.000000,1.000000,0.477705,0.000000,u,ユ
167,5.566667,0.217771,-0.720000,1.000000,1.000000,0.478686,0.000000,ny,ニュ
168,5.600000,0.212800,-0.720000,1.000000,1.000000,0.479396,0.000000,ny,ニュ
169,5.633333,0.212800,-0.720000,1.000000,1.000000,0.479834,0.000000,ny,ニュ
170,5.666667,0.239001,-0.720000,1.000000,1.000000,0.479999,0.000000,ny,ニュ
171,5.700000,0.361291,-0.720000,1.000000,1.000000,0.479889,0.000000,ny,ニュ
172,5.733333,0.361016,-0.608967,1.000000,1.000000,0.479506,0.000000,u,ニュ
173,5.766667,0.300267,-0.234411,1.000000,1.000000,0.478849,0.000000,u,ウ
174,5.800000,0.000000,0.000000,1.000000,1.000000,0.477922,0.000000,u,ウ
175,5.833333,0.107759,0.000000,1.000000,1.000000,0.476727,0.000000,b,ブ
176,5.866667,0.343987,-0.011038,1.000000,1.000000,0.475266,0.000000,u,ブ
177,5.900000,0.266584,-0.271684,1.000000,1.000000,0.473544,0.000000,u,ブ
178,5.933333,0.026582,-0.055005,1.000000,1.000000,0.471566,0.000000,u,ブ
179,5.966667,0.302723,0.000000,1.000000,1.000000,0.469337,0.000000,cl,ッ
180,6.000000,0.615948,-0.030956,1.000000,1.000000,0.466863,0.000000,k,カ
181,6.033333,0.754093,-0.073814,1.000000,1.000000,0.464151,0.000000,a,カ
182,6.066667,0.492870,-0.039805,1.000000,1.000000,0.461208,0.000000,a,カ
183,6.100000,0.601593,-0.026520,1.000000,1.000000,0.458043,0.000000,n,ナ
184,6.133333,0.750705,-0.088344,1.000000,1.000000,0.454664,0.000000,a,ナ
185,6.166667,0.473319,-0.251295,1.000000,1.000000,0.451080,0.000000,a,ナ
186,6.200000,0.383892,-0.497624,1.000000,1.000000,0.447301,0.000000,d,ド
187,6.233333,0.527448,-0.744831,1.000000,1.000000,0.443338,0.000000,o,ド
188,6.266667,0.359306,-0.910341,1.000000,1.000000,0.439201,0.000000,o,ド
189,6.300000,0.381224,-0.980457,1.000000,1.000000,0.434902,0.000000,n,ノ
190,6.333333,0.504116,-0.997859,1.000000,1.000000,0.430453,0.000000,o,ノ
191,6.366667,0.235040,-0.999990,1.000000,1.000000,0.425865,0.000000,o,ノ
192,6.400000,0.190000,-1.000000,1.000000,1.000000,0.421151,0.000000,j,ジョ
193,6.433333,0.199759,-0.999949,1.000000,1.000000,0.416325,0.000000,j,ジョ
194,6.466667,0.451070,-0.996842,1.000000,1.000000,0.411399,0.000000,j,ジョ
195,6.500000,0.572310,-0.974377,1.000000,1.000000,0.406387,0.000000,o,ジョ
196,6.533333,0.457652,-0.890376,1.000000,1.000000,0.401303,0.000000,o,オ
197,6.566667,0.117652,-0.701654,1.000000,1.000000,0.396160,0.000000,k,ケ
198,6.600000,0.188051,-0.421427,1.000000,1.000000,0.390973,0.000000,k,ケ
199,6.633333,0.505549,-0.120457,1.000000,1.000000,0.385756,0.000000,k,ケ
200,6.666667,0.518458,0.113683,1.000000,1.000000,0.380524,0.000000,e,ケ
201,6.700000,0.178458,0.222257,1.000000,1.000000,0.375289,0.000000,e,ケ
202,6.733333,0.140000,0.221424,1.000000,1.000000,0.370068,0.000000,N,ン
203,6.766667,0.140000,0.169989,1.000000,1.000000,0.364874,0.000000,N,ン
204,6.800000,0.140000,0.106023,1.000000,1.000000,0.359721,0.000000,N,ン
205,6.833333,0.140000,0.040805,1.000000,1.000000,0.354624,0.000000,N,ン
206,6.866667,0.140000,-0.024412,1.000000,1.000000,0.349597,0.000000,N,ン
207,6.900000,0.139833,-0.089629,1.000000,1.000000,0.344653,0.000000,N,ン
208,6.933333,0.093878,-0.154527,1.000000,1.000000,0.339805,0.000000,N,ン
209,6.966667,0.000000,-0.143763,1.000000,1.000000,0.335068,0.000000,N,ン
210,7.000000,0.000000,-0.039348,1.000000,1.000000,0.330454,0.000000,N,ン
211,7.033333,0.000000,0.000000,1.000000,1.000000,0.325976,0.000000,m,モ
212,7.066667,0.000000,0.000000,1.000000,1.000000,0.321646,0.000000,m,モ
213,7.100000,0.000000,0.000000,1.000000,1.000000,0.317476,0.000000,m,モ
214,7.133333,0.000000,0.000000,1.000000,1.000000,0.313477,0.000000,m,モ
215,7.166667,0.000000,0.000000,1.000000,1.000000,0.309661,0.000000,m,モ
216,7.200000,0.000000,0.000000,1.000000,1.000000,0.306037,0.000000,m,モ
217,7.233333,0.000000,0.000000,1.000000,1.000000,0.302616,0.000000,m,モ
218,7.266667,0.000000,0.000000,1.000000,1.000000,0.299407,0.000000,m,モ
219,7.300000,0.000000,0.000000,1.000000,1.000000,0.296419,0.000000,m,モ
220,7.333333,0.000000,0.000000,1.000000,1.000000,0.293660,0.000000,m,モ
221,7.366667,0.123196,-0.065807,1.000000,1.000000,0.291138,0.000000,o,モ
222,7.400000,0.463196,-0.275228,1.000000,1.000000,0.288860,0.000000,a,ア
223,7.433333,0.758044,-0.206340,1.000000,1.000000,0.286831,0.000000,a,ア
224,7.466667,0.552768,-0.057978,1.000000,1.000000,0.285057,0.000000,a,ア
225,7.500000,0.527190,-0.004361,1.000000,1.000000,0.283544,0.000000,w,ワ
226,7.533333,0.604809,0.020753,1.000000,1.000000,0.282295,0.000000,a,ワ
227,7.566667,0.264809,0.061149,1.000000,1.000000,0.281314,0.000000,a,ワ
228,7.600000,0.190000,0.124518,1.000000,1.000000,0.280604,0.000000,s,セ
229,7.633333,0.232108,0.198625,1.000000,1.000000,0.280166,0.000000,s,セ
230,7.666667,0.526594,0.267744,1.000000,1.000000,0.280001,0.000000,s,セ
231,7.700000,0.470089,0.317200,1.000000,1.000000,0.280111,0.000000,e,セ
232,7.733333,0.384770,0.341404,1.000000,1.000000,0.280494,0.000000,t,テ
233,7.766667,0.555536,0.348163,1.000000,1.000000,0.281151,0.000000,t,テ
234,7.800000,0.583255,0.346512,1.000000,1.000000,0.282078,0.000000,e,テ
235,7.833333,0.581628,0.338180,1.000000,1.000000,0.283273,0.000000,e,テ
236,7.866667,0.340000,0.322677,1.000000,1.000000,0.284734,0.000000,e,テ
237,7.900000,0.000000,0.302237,1.000000,1.000000,0.286456,0.000000,k,カ
238,7.933333,0.000000,0.279960,1.000000,1.000000,0.288434,0.000000,k,カ
239,7.966667,0.000000,0.257324,1.000000,1.000000,0.290663,0.000000,k,カ
240,8.000000,0.000000,0.234670,1.000000,1.000000,0.293137,0.000000,k,カ
241,8.033333,0.000000,0.212017,1.000000,1.000000,0.295849,0.000000,k,カ
242,8.066667,0.000000,0.189363,1.000000,1.000000,0.298792,0.000000,k,カ
243,8.100000,0.000000,0.166709,1.000000,1.000000,0.301957,0.000000,k,カ
244,8.133333,0.000000,0.144055,1.000000,1.000000,0.305336,0.000000,k,カ
245,8.166667,0.000000,0.121402,1.000000,1.000000,0.308920,0.000000,k,カ
246,8.200000,0.036191,0.098748,1.000000,1.000000,0.312699,0.000000,k,カ
247,8.233333,0.375950,0.076098,1.000000,1.000000,0.316662,0.000000,k,カ
248,8.266667,0.463045,0.053647,1.000000,1.000000,0.320799,0.000000,k,カ
249,8.300000,0.709252,0.032464,1.000000,1.000000,0.325098,0.000000,k,カ
250,8.333333,0.695928,0.015307,1.000000,1.000000,0.329547,0.000000,a,カ
251,8.366667,0.355928,0.005013,1.000000,1.000000,0.334135,0.000000,a,カ
252,8.400000,0.210365,0.000000,1.000000,1.000000,0.338849,0.000000,N,ン
253,8.433333,0.433448,0.000000,1.000000,1.000000,0.343675,0.000000,g,ガ
254,8.466667,0.585947,0.000000,1.000000,1.000000,0.348601,0.000000,g,ガ
255,8.500000,0.794236,0.022168,1.000000,1.000000,0.353613,0.000000,a,ガ
256,8.533333,0.795306,0.067429,1.000000,1.000000,0.358697,0.000000,a,ガ
257,8.566667,0.654230,0.102416,1.000000,1.000000,0.363840,0.000000,a,ガ
258,8.600000,0.314230,0.031494,1.000000,1.000000,0.369027,0.000000,e,エ
259,8.633333,0.298462,-0.149929,1.000000,1.000000,0.374244,0.000000,r,ル
260,8.666667,0.313332,-0.250336,1.000000,1.000000,0.379476,0.000000,u,ル
261,8.700000,0.244518,-0.097194,1.000000,1.000000,0.384711,0.000000,h,ヒ
262,8.733333,0.315535,0.219713,1.000000,1.000000,0.389932,0.000000,h,ヒ
263,8.766667,0.299245,0.432441,1.000000,1.000000,0.395126,0.000000,i,ヒ
264,8.800000,0.192955,0.364268,1.000000,1.000000,0.400279,0.000000,ts,ツ
265,8.833333,0.194013,0.066911,1.000000,1.000000,0.405376,0.000000,ts,ツ
266,8.866667,0.296512,-0.293955,1.000000,1.000000,0.410403,0.000000,ts,ツ
267,8.900000,0.335099,-0.590395,1.000000,1.000000,0.415347,0.000000,u,ツ
268,8.933333,0.336168,-0.778575,1.000000,1.000000,0.420195,0.000000,y,ヨ
269,8.966667,0.484695,-0.884301,1.000000,1.000000,0.424932,0.000000,y,ヨ
270,9.000000,0.555519,-0.926423,1.000000,1.000000,0.429546,0.000000,o,ヨ
271,9.033333,0.513041,-0.874803,1.000000,1.000000,0.434024,0.000000,o,オ
272,9.066667,0.452912,-0.699528,1.000000,1.000000,0.438354,0.000000,g,ガ
273,9.100000,0.606657,-0.439059,1.000000,1.000000,0.442524,0.000000,g,ガ
274,9.133333,0.767051,-0.180428,1.000000,1.000000,0.446523,0.000000,a,ガ
275,9.166667,0.634665,0.041164,1.000000,1.000000,0.450339,0.000000,a,ア
276,9.200000,0.294665,0.266374,1.000000,1.000000,0.453963,0.000000,a,ア
277,9.233333,0.379860,0.347685,1.000000,1.000000,0.457384,0.000000,r,リ
278,9.266667,0.250279,0.110997,1.000000,1.000000,0.460593,0.000000,i,リ
279,9.300000,0.000000,0.000000,1.000000,1.000000,0.463581,0.000000,m,マ
280,9.333333,0.082994,0.000000,1.000000,1.000000,0.466340,0.000000,m,マ
281,9.366667,0.422994,0.000000,1.000000,1.000000,0.468862,0.000000,m,マ
282,9.400000,0.236042,-0.004067,1.000000,1.000000,0.471140,0.000000,a,マ
283,9.433333,0.190000,-0.129803,1.000000,1.000000,0.473169,0.000000,s,ス
284,9.466667,0.190000,-0.291960,1.000000,1.000000,0.474943,0.000000,s,ス
285,9.500000,0.187435,-0.411574,1.000000,1.000000,0.476456,0.000000,s,ス
286,9.533333,0.079733,-0.493214,0.450000,0.450000,0.477705,0.000000,s,ス
287,9.566667,0.000000,-0.288810,0.000000,0.000000,0.478686,0.000000,u,ス
288,9.600000,0.000000,-0.024266,0.000000,0.000000,0.479396,0.000000,u,ス
289,9.633333,0.000000,0.000000,0.250000,0.250000,0.479834,0.000000,sp,.
290,9.666667,0.000000,-0.006214,0.600000,0.600000,0.479999,0.000000,sil,
291,9.700000,0.000000,-0.110609,0.840000,0.840000,0.479889,0.000000,sil,
292,9.733333,0.000000,-0.121086,1.000000,1.000000,0.479506,0.000000,sil,
293,9.766667,0.059518,0.000000,1.000000,1.000000,0.478849,0.000000,sil,
294,9.800000,0.399518,0.123214,1.000000,1.000000,0.477922,0.000000,d,デ
295,9.833333,0.637113,0.223180,1.000000,1.000000,0.476727,0.000000,e,デ
296,9.866667,0.564756,0.272051,1.000000,1.000000,0.475266,0.000000,e,デ
297,9.900000,0.451144,0.264650,1.000000,1.000000,0.473544,0.000000,w,ワ
298,9.933333,0.478787,0.223923,1.000000,1.000000,0.471566,0.000000,w,ワ
299,9.966667,0.695156,0.172640,1.000000,1.000000,0.469337,0.000000,w,ワ
300,10.000000,0.729909,0.120542,1.000000,1.000000,0.466863,0.000000,a,ワ
301,10.033333,0.729909,0.073501,1.000000,1.000000,0.464151,0.000000,a,ワ
302,10.066667,0.680000,0.041613,1.000000,1.000000,0.461208,0.000000,a,ワ
303,10.100000,0.340000,0.032991,1.000000,1.000000,0.458043,0.000000,a,ワ
304,10.133333,0.000000,0.025631,1.000000,1.000000,0.454664,0.000000,a,ワ
305,10.166667,0.000000,0.004752,1.000000,1.000000,0.451080,0.000000,a,ワ
306,10.200000,0.000000,0.000000,1.000000,1.000000,0.447301,0.000000,sp,","
307,10.233333,0.000000,0.000000,1.000000,1.000000,0.443338,0.000000,sp,","
308,10.266667,0.000000,0.000000,1.000000,1.000000,0.439201,0.000000,sp,","
309,10.300000,0.000000,0.000000,1.000000,1.000000,0.434902,0.000000,sp,","
310,10.333333,0.000000,0.000000,1.000000,1.000000,0.430453,0.000000,sp,","
311,10.366667,0.000000,0.000000,1.000000,1.000000,0.425865,0.000000,sp,","
312,10.400000,0.000000,0.000000,1.000000,1.000000,0.421151,0.000000,sp,","
313,10.433333,0.108936,0.000000,1.000000,1.000000,0.416325,0.000000,k,ケ
314,10.466667,0.359940,0.107866,1.000000,1.000000,0.411399,0.000000,k,ケ
315,10.500000,0.570144,0.279130,1.000000,1.000000,0.406387,0.000000,k,ケ
316,10.533333,0.638474,0.331338,1.000000,1.000000,0.401303,0.000000,e,ケ
317,10.566667,0.563565,0.320487,1.000000,1.000000,0.396160,0.000000,e,エ
318,10.600000,0.225947,0.277720,1.000000,1.000000,0.390973,0.000000,e,エ
319,10.633333,0.190000,0.212842,1.000000,1.000000,0.385756,0.000000,z,ザ
320,10.666667,0.288104,0.167006,1.000000,1.000000,0.380524,0.000000,z,ザ
321,10.700000,0.628104,0.211285,1.000000,1.000000,0.375289,0.000000,z,ザ
322,10.733333,0.428134,0.371567,1.000000,1.000000,0.370068,0.000000,i,イ
323,10.766667,0.414755,0.516027,1.000000,1.000000,0.364874,0.000000,i,イ
