frame,time_s,mouth_open_y,mouth_form,eye_l_open,eye_r_open,breath,angle_z,phoneme,mora
77,2.566667,0.639506,0.264137,1.000000,1.000000,0.396160,0.000000,e,テ
78,2.600000,0.518925,0.122898,1.000000,1.000000,0.390973,0.000000,a,ア
79,2.633333,0.178925,0.038654,1.000000,1.000000,0.385756,0.000000,t,タ
80,2.666667,0.000000,0.007241,1.000000,1.000000,0.380524,0.000000,t,タ
81,2.700000,0.000000,0.000000,1.000000,1.000000,0.375289,0.000000,t,タ
82,2.733333,0.000000,0.000000,1.000000,1.000000,0.370068,0.000000,t,タ
83,2.766667,0.000000,0.000000,1.000000,1.000000,0.364874,0.000000,t,タ
84,2.800000,0.000000,0.000000,1.000000,1.000000,0.359721,0.000000,t,タ
85,2.833333,0.000000,0.000000,1.000000,1.000000,0.354624,0.000000,t,タ
86,2.866667,0.000000,0.000000,1.000000,1.000000,0.349597,0.000000,t,タ
87,2.900000,0.000000,0.000000,1.000000,1.000000,0.344653,0.000000,t,タ
88,2.933333,0.000000,0.000000,1.000000,1.000000,0.339805,0.000000,t,タ
89,2.966667,0.000000,0.000000,1.000000,1.000000,0.335068,0.000000,t,タ
90,3.000000,0.000000,0.000000,1.000000,1.000000,0.330454,0.000000,t,タ
91,3.033333,0.147590,0.000000,1.000000,1.000000,0.325976,0.000000,t,タ
92,3.066667,0.436770,0.000000,1.000000,1.000000,0.321646,0.000000,t,タ
93,3.100000,0.440664,0.000000,1.000000,1.000000,0.317476,0.000000,t,タ
94,3.133333,0.177235,0.000000,1.000000,1.000000,0.313477,0.000000,t,タ
95,3.166667,0.190683,0.000000,1.000000,1.000000,0.309661,0.000000,t,タ
96,3.200000,0.530683,0.000000,1.000000,1.000000,0.306037,0.000000,t,タ
97,3.233333,0.705495,0.000000,1.000000,1.000000,0.302616,0.000000,a,タ
98,3.266667,0.463903,0.000000,1.000000,1.000000,0.299407,0.000000,r,ラ
99,3.300000,0.593536,0.021113,1.000000,1.000000,0.296419,0.000000,r,ラ
100,3.333333,0.476032,0.080320,1.000000,1.000000,0.293660,0.000000,a,ラ
101,3.366667,0.193763,0.200246,1.000000,1.000000,0.291138,0.000000,sh,シ
102,3.400000,0.190000,0.367765,1.000000,1.000000,0.288860,0.000000,sh,シ
103,3.433333,0.209059,0.549577,1.000000,1.000000,0.286831,0.000000,sh,シ
104,3.466667,0.379024,0.703389,1.000000,1.000000,0.285057,0.000000,sh,シ
105,3.500000,0.383914,0.761201,1.000000,1.000000,0.283544,0.000000,i,シ
106,3.533333,0.349876,0.644542,1.000000,1.000000,0.282295,0.000000,i,イ
107,3.566667,0.330652,0.337141,1.000000,1.000000,0.281314,0.000000,k,コ
108,3.600000,0.367497,-0.080409,1.000000,1.000000,0.280604,0.000000,k,コ
109,3.633333,0.516803,-0.482289,1.000000,1.000000,0.280166,0.000000,o,コ
110,3.666667,0.423240,-0.749668,1.000000,1.000000,0.280001,0.000000,o,コ
111,3.700000,0.221420,-0.834111,1.000000,1.000000,0.280111,0.000000,k,ク
112,3.733333,0.275881,-0.782555,1.000000,1.000000,0.280494,0.000000,k,ク
113,3.766667,0.245944,-0.651502,1.000000,1.000000,0.281151,0.000000,u,ク
114,3.800000,0.195715,-0.456814,1.000000,1.000000,0.282078,0.000000,s,サ
115,3.833333,0.496542,-0.203256,1.000000,1.000000,0.283273,0.000000,s,サ
116,3.866667,0.555207,0.068134,1.000000,1.000000,0.284734,0.000000,a,サ
117,3.900000,0.426206,0.191908,1.000000,1.000000,0.286456,0.000000,i,イ
118,3.933333,0.538429,-0.012146,1.000000,1.000000,0.288434,0.000000,i,イ
119,3.966667,0.556490,-0.397474,1.000000,1.000000,0.290663,0.000000,o,オ
120,4.000000,0.461024,-0.618870,1.000000,1.000000,0.293137,0.000000,o,オ
121,4.033333,0.448000,-0.581329,1.000000,1.000000,0.295849,0.000000,h,ハ
122,4.066667,0.487159,-0.418097,1.000000,1.000000,0.298792,0.000000,h,ハ
123,4.100000,0.680000,-0.204926,1.000000,1.000000,0.301957,0.000000,h,ハ
124,4.133333,0.340000,-0.051174,1.000000,1.000000,0.305336,0.000000,a,ハ
125,4.166667,0.000000,0.000000,1.000000,1.000000,0.308920,0.000000,cl,ッ
126,4.200000,0.169919,0.000000,1.000000,1.000000,0.312699,0.000000,cl,ッ
127,4.233333,0.350106,-0.178954,1.000000,1.000000,0.316662,0.000000,k,コ
128,4.266667,0.548329,-0.656348,1.000000,1.000000,0.320799,0.000000,k,コ
129,4.300000,0.510160,-0.916625,1.000000,1.000000,0.325098,0.000000,o,コ
130,4.333333,0.216416,-0.936268,1.000000,1.000000,0.329547,0.000000,s,ス
131,4.366667,0.190000,-0.899412,1.000000,1.000000,0.334135,0.000000,s,ス
132,4.400000,0.199064,-0.842022,1.000000,1.000000,0.338849,0.000000,s,ス
133,4.433333,0.321222,-0.786317,1.000000,1.000000,0.343675,0.000000,s,ス
134,4.466667,0.270242,-0.740019,1.000000,1.000000,0.348601,0.000000,u,ス
135,4.500000,0.274099,-0.681710,1.000000,1.000000,0.353613,0.000000,r,ル
136,4.533333,0.268326,-0.548658,1.000000,1.000000,0.358697,0.000000,u,ル
137,4.566667,0.191039,-0.291355,1.000000,1.000000,0.363840,0.000000,sh,シ
138,4.600000,0.199533,0.049918,1.000000,1.000000,0.369027,0.000000,sh,シ
139,4.633333,0.285104,0.345515,1.000000,1.000000,0.374315,0.000000,sh,シ
140,4.666667,0.051161,0.423506,1.000000,1.000000,0.380651,0.000000,i,シ
141,4.700000,0.172934,0.196166,1.000000,1.000000,0.388304,0.000000,k,ク
142,4.733333,0.302895,-0.038045,1.000000,1.000000,0.397203,0.000000,k,ク
143,4.766667,0.057058,0.000000,1.000000,1.000000,0.407253,0.000000,u,ク
144,4.800000,0.000000,0.000000,1.000000,1.000000,0.418331,0.000000,m,ミ
145,4.833333,0.318869,0.000000,1.000000,1.000000,0.430290,0.000000,m,ミ
146,4.866667,0.391451,0.111702,1.000000,1.000000,0.442964,0.000000,i,ミ
147,4.900000,0.402949,0.498051,1.000000,1.000000,0.456167,0.000000,d,デ
148,4.933333,0.576849,0.653056,1.000000,1.000000,0.469702,0.000000,e,デ
149,4.966667,0.592635,0.551508,1.000000,1.000000,0.483361,0.000000,e,デ
150,5.000000,0.592635,0.451100,1.000000,1.000000,0.496932,0.000000,e,デ
151,5.033333,0.590432,0.363636,1.000000,1.000000,0.510202,0.000000,e,デ
152,5.066667,0.340000,0.174671,1.000000,1.000000,0.522963,0.000000,e,デ
153,5.100000,0.000000,0.017530,1.000000,1.000000,0.535014,0.000000,e,デ
154,5.133333,0.000000,0.000000,1.000000,1.000000,0.546168,0.000000,sp,","
155,5.166667,0.000000,0.000000,1.000000,1.000000,0.556254,0.000000,sp,","
156,5.200000,0.000000,0.000000,1.000000,1.000000,0.565122,0.000000,sp,","
157,5.233333,0.000000,0.000000,1.000000,1.000000,0.572643,0.000000,sp,","
158,5.266667,0.000000,0.000000,1.000000,1.000000,0.578719,0.000000,sp,","
159,5.300000,0.000000,0.000000,1.000000,1.000000,0.583275,0.000000,sp,","
160,5.333333,0.000000,0.000000,1.000000,1.000000,0.586269,0.000000,sp,","
161,5.366667,0.000000,0.000000,1.000000,1.000000,0.587687,0.000000,sp,","
162,5.400000,0.000000,0.000000,1.000000,1.000000,0.587547,0.000000,sp,","
163,5.433333,0.000000,0.000000,1.000000,1.000000,0.585898,0.000000,sp,","
164,5.466667,0.000000,0.000000,1.000000,1.000000,0.582816,0.000000,sp,","
165,5.500000,0.035181,0.000000,1.000000,1.000000,0.578403,0.000000,sp,","
166,5.533333,0.177195,0.000000,1.000000,1.000000,0.572790,0.000000,s,サ
167,5.566667,0.190000,0.020327,1.000000,1.000000,0.566125,0.000000,s,サ
168,5.600000,0.222271,0.040396,1.000000,1.000000,0.558576,0.000000,s,サ
169,5.633333,0.562271,0.059377,1.000000,1.000000,0.550327,0.000000,s,サ
170,5.666667,0.798434,0.145557,1.000000,1.000000,0.541569,0.000000,a,サ
171,5.700000,0.542506,0.201179,1.000000,1.000000,0.532503,0.000000,a,サ
172,5.733333,0.202506,0.052991,1.000000,1.000000,0.523327,0.000000,i,イ
173,5.766667,0.000000,0.000000,1.000000,1.000000,0.514240,0.000000,m,ム
174,5.800000,0.262838,0.000000,1.000000,1.000000,0.505432,0.000000,m,ム
175,5.833333,0.374204,-0.044239,1.000000,1.000000,0.497082,0.000000,u,ム
176,5.866667,0.419336,-0.288594,1.000000,1.000000,0.489352,0.000000,u,ム
177,5.900000,0.501945,-0.369740,1.000000,1.000000,0.482386,0.000000,g,ガ
178,5.933333,0.720648,-0.201501,1.000000,1.000000,0.476307,0.000000,a,ガ
179,5.966667,0.633080,-0.004998,1.000000,1.000000,0.471211,0.000000,a,ガ
180,6.000000,0.293080,0.194990,1.000000,1.000000,0.467169,0.000000,a,ガ
181,6.033333,0.241051,0.391451,1.000000,1.000000,0.464151,0.000000,k,キ
182,6.066667,0.301964,0.561536,1.000000,1.000000,0.461208,0.000000,k,キ
183,6.100000,0.428118,0.638861,1.000000,1.000000,0.458043,0.000000,i,キ
184,6.133333,0.572386,0.541523,1.000000,1.000000,0.454664,0.000000,i,キ
185,6.166667,0.370123,0.271848,1.000000,1.000000,0.451080,0.000000,e,エ
186,6.200000,0.242189,-0.064592,1.000000,1.000000,0.447301,0.000000,r,ル
187,6.233333,0.362585,-0.328228,1.000000,1.000000,0.443338,0.000000,u,ル
188,6.266667,0.445001,-0.404468,1.000000,1.000000,0.439201,0.000000,u,ル
189,6.300000,0.665890,-0.291557,1.000000,1.000000,0.434902,0.000000,w,ワ
190,6.333333,0.655087,-0.101176,1.000000,1.000000,0.430453,0.000000,a,ワ
191,6.366667,0.382413,0.068691,1.000000,1.000000,0.425865,0.000000,k,ケ
192,6.400000,0.529040,0.194079,1.000000,1.000000,0.421151,0.000000,k,ケ
193,6.433333,0.580005,0.279854,1.000000,1.000000,0.416325,0.000000,e,ケ
194,6.466667,0.428850,0.323848,1.000000,1.000000,0.411399,0.000000,e,ケ
195,6.500000,0.579228,0.324370,1.000000,1.000000,0.406387,0.000000,d,デ
196,6.533333,0.484540,0.283274,1.000000,1.000000,0.401303,0.000000,e,デ
197,6.566667,0.449191,0.209553,1.000000,1.000000,0.396160,0.000000,w,ワ
198,6.600000,0.573594,0.129954,1.000000,1.000000,0.390973,0.000000,w,ワ
199,6.633333,0.727116,0.091204,1.000000,1.000000,0.385756,0.000000,a,ワ
200,6.666667,0.431250,0.148053,1.000000,1.000000,0.380524,0.000000,a,ア
201,6.700000,0.250733,0.312876,1.000000,1.000000,0.375289,0.000000,r,リ
202,6.733333,0.369086,0.448740,1.000000,1.000000,0.370068,0.000000,r,リ
203,6.766667,0.353105,0.227220,1.000000,1.000000,0.364874,0.000000,i,リ
204,6.800000,0.042390,0.000000,1.000000,1.000000,0.359721,0.000000,i,リ
205,6.833333,0.000000,0.000000,1.000000,1.000000,0.354624,0.000000,m,マ
206,6.866667,0.340000,0.000000,1.000000,1.000000,0.349597,0.000000,m,マ
207,6.900000,0.250677,0.031343,1.000000,1.000000,0.344653,0.000000,a,マ
208,6.933333,0.190000,0.102622,1.000000,1.000000,0.339805,0.000000,s,セ
209,6.966667,0.203050,0.190037,1.000000,1.000000,0.335068,0.000000,s,セ
210,7.000000,0.478367,0.246888,1.000000,1.000000,0.330454,0.000000,s,セ
211,7.033333,0.361325,0.230073,1.000000,1.000000,0.325976,0.000000,e,セ
212,7.066667,0.124918,0.080603,0.450000,0.450000,0.321646,0.000000,N,ン
213,7.100000,0.000000,0.000000,0.000000,0.000000,0.317476,0.000000,N,ン
214,7.133333,0.000000,0.000000,0.000000,0.000000,0.313477,0.000000,sp,.
215,7.166667,0.000000,0.000000,0.250000,0.250000,0.309661,0.000000,sp,.
216,7.200000,0.000000,0.000000,0.600000,0.600000,0.306037,0.000000,sp,.
217,7.233333,0.000000,-0.068988,0.840000,0.840000,0.302616,0.000000,sil,
218,7.266667,0.000000,-0.279267,1.000000,1.000000,0.299407,0.000000,sil,
219,7.300000,0.000000,-0.445187,1.000000,1.000000,0.296419,0.000000,sil,
220,7.333333,0.000000,-0.544276,1.000000,1.000000,0.293660,0.000000,sil,
221,7.366667,0.000000,-0.643365,1.000000,1.000000,0.291138,0.000000,k,コ
222,7.400000,0.255821,-0.741986,1.000000,1.000000,0.288860,0.000000,k,コ
223,7.433333,0.388888,-0.836782,1.000000,1.000000,0.286831,0.000000,k,コ
224,7.466667,0.524669,-0.917452,1.000000,1.000000,0.285057,0.000000,o,コ
225,7.500000,0.387195,-0.969915,1.000000,1.000000,0.283544,0.000000,o,コ
226,7.533333,0.352203,-0.987863,1.000000,1.000000,0.282295,0.000000,k,コ
227,7.566667,0.524999,-0.965054,1.000000,1.000000,0.281314,0.000000,k,コ
228,7.600000,0.534102,-0.874802,1.000000,1.000000,0.280604,0.000000,o,コ
229,7.633333,0.454329,-0.697362,1.000000,1.000000,0.280596,0.000000,k,カ
230,7.666667,0.497955,-0.463646,1.000000,1.000000,0.282166,0.000000,k,カ
231,7.700000,0.741879,-0.240709,1.000000,1.000000,0.285301,0.000000,k,カ
232,7.733333,0.517560,-0.088840,1.000000,1.000000,0.289935,0.000000,a,カ
233,7.766667,0.575979,-0.020858,1.000000,1.000000,0.295971,0.000000,r,ラ
234,7.800000,0.788140,0.000000,1.000000,1.000000,0.303288,0.000000,a,ラ
235,7.833333,0.605148,0.000000,1.000000,1.000000,0.311739,0.000000,a,ラ
236,7.866667,0.449696,0.000000,1.000000,1.000000,0.321159,0.000000,w,ワ
237,7.900000,0.464626,0.000000,1.000000,1.000000,0.331368,0.000000,w,ワ
238,7.933333,0.665730,0.000000,1.000000,1.000000,0.342170,0.000000,w,ワ
239,7.966667,0.719602,0.000000,1.000000,1.000000,0.353362,0.000000,a,ワ
240,8.000000,0.719602,0.005981,1.000000,1.000000,0.364740,0.000000,a,ワ
241,8.033333,0.418588,0.022471,1.000000,1.000000,0.376096,0.000000,a,ワ
242,8.066667,0.078588,0.045274,1.000000,1.000000,0.387230,0.000000,a,ワ
243,8.100000,0.000000,0.029351,1.000000,1.000000,0.397952,0.000000,a,ワ
244,8.133333,0.000000,0.000000,1.000000,1.000000,0.408084,0.000000,sp,","
245,8.166667,0.000000,0.000000,1.000000,1.000000,0.417466,0.000000,sp,","
246,8.200000,0.000000,0.000000,1.000000,1.000000,0.425957,0.000000,sp,","
247,8.233333,0.000000,0.000000,1.000000,1.000000,0.433444,0.000000,sp,","
248,8.266667,0.000000,0.000000,1.000000,1.000000,0.439836,0.000000,sp,","
249,8.300000,0.000000,0.000000,1.000000,1.000000,0.445071,0.000000,sp,","
250,8.333333,0.000000,0.000000,1.000000,1.000000,0.449117,0.000000,sp,","
251,8.366667,0.000000,0.000000,1.000000,1.000000,0.451971,0.000000,sp,","
252,8.400000,0.000000,0.000000,1.000000,1.000000,0.453658,0.000000,sp,","
253,8.433333,0.000000,0.000000,1.000000,1.000000,0.454234,-0.000072,sp,","
254,8.466667,0.043097,0.000000,1.000000,1.000000,0.453780,-0.104155,sp,","
255,8.500000,0.223879,0.084028,1.000000,1.000000,0.452403,-0.396079,k,キ
256,8.533333,0.286538,0.482877,1.000000,1.000000,0.450231,-0.848370,k,キ
257,8.566667,0.398778,0.782627,1.000000,1.000000,0.447414,-1.418459,i,キ
258,8.600000,0.403699,0.696670,1.000000,1.000000,0.444114,-2.052691,i,キ
259,8.633333,0.363590,0.448096,1.000000,1.000000,0.440508,-2.691377,i,キ
260,8.666667,0.330758,0.072676,1.000000,1.000000,0.436777,-3.274404,gy,ギョ
261,8.700000,0.382613,-0.337078,1.000000,1.000000,0.433108,-3.746901,gy,ギョ
262,8.733333,0.561040,-0.682987,1.000000,1.000000,0.429685,-4.064398,o,ギョ
263,8.766667,0.551979,-0.894417,1.000000,1.000000,0.426687,-4.197014,o,オ
264,8.800000,0.450666,-0.976769,1.000000,1.000000,0.424283,-4.132268,o,オ
265,8.833333,0.353897,-0.981861,1.000000,1.000000,0.422628,-3.876252,t,ト
266,8.866667,0.468163,-0.922027,1.000000,1.000000,0.421858,-3.453063,t,ト
267,8.900000,0.223227,-0.766064,1.000000,1.000000,0.422089,-2.902529,o,ト
268,8.933333,0.190000,-0.511455,1.000000,1.000000,0.423413,-2.276464,s,セ
269,8.966667,0.252229,-0.212509,1.000000,1.000000,0.425895,-1.633791,s,セ
270,9.000000,0.582356,0.049821,1.000000,1.000000,0.429572,-1.034996,s,セ
271,9.033333,0.529152,0.187275,1.000000,1.000000,0.434024,-0.536434,e,セ
272,9.066667,0.189152,0.149295,1.000000,1.000000,0.438354,-0.185029,e,エ
273,9.100000,0.120000,-0.031691,1.000000,1.000000,0.442524,-0.013854,f,フ
274,9.133333,0.144635,-0.276636,1.000000,1.000000,0.446523,0.000000,f,フ
275,9.166667,0.333793,-0.518160,1.000000,1.000000,0.450339,0.000000,f,フ
276,9.200000,0.337230,-0.707798,1.000000,1.000000,0.453963,0.000000,u,フ
277,9.233333,0.455009,-0.801073,1.000000,1.000000,0.457384,0.000000,n,ノ
278,9.266667,0.324214,-0.742670,1.000000,1.000000,0.460593,0.000000,o,ノ
279,9.300000,0.190678,-0.506122,1.000000,1.000000,0.463581,0.000000,sh,シ
280,9.333333,0.190000,-0.149459,1.000000,1.000000,0.466340,0.000000,sh,シ
281,9.366667,0.220249,0.214892,1.000000,1.000000,0.468862,0.000000,sh,シ
282,9.400000,0.337742,0.446165,1.000000,1.000000,0.471140,0.000000,sh,シ
283,9.433333,0.202284,0.412772,1.000000,1.000000,0.473169,0.000000,sh,シュ
284,9.466667,0.180418,0.126587,1.000000,1.000000,0.474943,0.000000,sh,シュ
285,9.500000,0.043152,-0.246041,1.000000,1.000000,0.476456,0.000000,sh,シュ
286,9.533333,0.062594,-0.532907,1.000000,1.000000,0.477705,0.000000,u,シュ
287,9.566667,0.185237,-0.672601,1.000000,1.000000,0.478686,0.000000,ts,ツ
288,9.600000,0.190000,-0.713381,1.000000,1.000000,0.479396,0.000000,ts,ツ
289,9.633333,0.204439,-0.719783,1.000000,1.000000,0.479834,0.000000,ts,ツ
290,9.666667,0.319134,-0.720000,1.000000,1.000000,0.479999,0.000000,ts,ツ
291,9.700000,0.339903,-0.720000,1.000000,1.000000,0.479889,0.000000,u,ツ
292,9.733333,0.339903,-0.720000,1.000000,1.000000,0.479506,0.000000,u,ツ
293,9.766667,0.339903,-0.720000,1.000000,1.000000,0.478849,0.000000,u,ツ
294,9.800000,0.339498,-0.720000,1.000000,1.000000,0.477922,0.000000,u,ツ
295,9.833333,0.227924,-0.720087,1.000000,1.000000,0.476727,0.000000,u,ツ
296,9.866667,0.000000,-0.721125,1.000000,1.000000,0.475266,0.000000,u,ツ
297,9.900000,0.000000,-0.726151,1.000000,1.000000,0.473544,0.000000,u,ツ
298,9.933333,0.000000,-0.740119,1.000000,1.000000,0.471566,0.000000,u,ツ
299,9.966667,0.000000,-0.764849,1.000000,1.000000,0.469337,0.000000,u,ツ
300,10.000000,0.000000,-0.796545,1.000000,1.000000,0.466863,0.000000,u,ツ
301,10.033333,0.000000,-0.830662,1.000000,1.000000,0.464151,0.000000,u,ツ
302,10.066667,0.000000,-0.865215,1.000000,1.000000,0.461208,0.000000,u,ツ
303,10.100000,0.000000,-0.898944,1.000000,1.000000,0.458043,0.000000,u,ツ
304,10.133333,0.000000,-0.921670,1.000000,1.000000,0.454664,0.000000,u,ツ
305,10.166667,0.000000,-0.895378,1.000000,1.000000,0.451080,0.000000,u,ツ
306,10.200000,0.063870,-0.757830,1.000000,1.000000,0.447301,0.000000,o,オ
307,10.233333,0.403870,-0.503091,1.000000,1.000000,0.443338,0.000000,a,ア
308,10.266667,0.743870,-0.237692,1.000000,1.000000,0.439201,0.000000,a,ア
309,10.300000,0.720416,-0.073019,1.000000,1.000000,0.434902,0.000000,a,ア
310,10.333333,0.475419,-0.011522,1.000000,1.000000,0.430453,0.000000,w,ワ
311,10.366667,0.671573,0.008629,1.000000,1.000000,0.425865,0.000000,w,ワ
312,10.400000,0.520465,0.035053,1.000000,1.000000,0.421151,0.000000,a,ワ
313,10.433333,0.196307,0.085054,1.000000,1.000000,0.416325,0.000000,s,セ
314,10.466667,0.192009,0.153154,1.000000,1.000000,0.411399,0.000000,s,セ
315,10.500000,0.364909,0.225522,1.000000,1.000000,0.406387,0.000000,s,セ
316,10.533333,0.564089,0.287914,1.000000,1.000000,0.401303,0.000000,e,セ
317,10.566667,0.435925,0.329687,1.000000,1.000000,0.396160,0.000000,e,セ
318,10.600000,0.475583,0.275356,1.000000,1.000000,0.390973,0.000000,t,テ
319,10.633333,0.340000,0.095971,1.000000,1.000000,0.385756,0.000000,e,テ
320,10.666667,0.000000,0.000000,1.000000,1.000000,0.380524,0.000000,m,ミ
321,10.700000,0.000000,0.000000,1.000000,1.000000,0.375289,0.000000,m,ミ
322,10.733333,0.224470,0.000000,1.000000,1.000000,0.370068,0.000000,m,ミ
323,10.766667,0.334347,0.044518,1.000000,1.000000,0.364874,0.000000,i,ミ
324,10.800000,0.244912,0.132879,1.000000,1.000000,0.359721,0.000000,r,ル
