frame,time_s,mouth_open_y,mouth_form,eye_l_open,eye_r_open,breath,angle_z,phoneme,mora
24,0.800000,0.839926,-0.085848,1.000000,1.000000,0.425581,0.000000,a,ナ
25,0.833333,0.563351,-0.028417,1.000000,1.000000,0.422015,0.000000,r,ラ
26,0.866667,0.547427,-0.005752,1.000000,1.000000,0.418962,0.000000,r,ラ
27,0.900000,0.757886,0.000000,1.000000,1.000000,0.416482,0.000000,r,ラ
28,0.933333,0.850127,0.000000,1.000000,1.000000,0.414636,0.000000,a,ラ
29,0.966667,0.850307,0.000000,1.000000,1.000000,0.413484,0.000000,a,ラ
30,1.000000,0.544752,0.000000,1.000000,1.000000,0.413087,0.000000,a,ラ
31,1.033333,0.136752,0.000000,1.000000,1.000000,0.416202,0.000000,a,ラ
32,1.066667,0.000000,0.000000,1.000000,1.000000,0.424657,0.000000,a,ラ
33,1.100000,0.000000,0.000000,1.000000,1.000000,0.437116,0.000000,a,ラ
34,1.133333,0.000000,0.000000,1.000000,1.000000,0.452246,0.000000,sp,","
35,1.166667,0.000000,0.000000,1.000000,1.000000,0.468710,0.000000,sp,","
36,1.200000,0.000000,0.000000,1.000000,1.000000,0.485175,0.000000,sp,","
37,1.233333,0.000000,0.000000,1.000000,1.000000,0.500304,0.000000,sp,","
38,1.266667,0.000000,0.000000,1.000000,1.000000,0.512764,0.000000,sp,","
39,1.300000,0.000000,0.000000,1.000000,1.000000,0.521218,0.000000,sp,","
40,1.333333,0.000000,0.000000,1.000000,1.000000,0.524333,0.000000,sp,","
41,1.366667,0.000000,0.000000,1.000000,1.000000,0.524049,0.000000,sp,","
42,1.400000,0.000000,0.000000,1.000000,1.000000,0.523216,0.000000,sp,","
43,1.433333,0.138648,0.000000,1.000000,1.000000,0.521865,0.000000,z,ザ
44,1.466667,0.227364,0.000000,1.000000,1.000000,0.520027,0.000000,z,ザ
45,1.500000,0.266725,0.005623,1.000000,1.000000,0.517731,0.000000,z,ザ
46,1.533333,0.674725,0.046069,1.000000,1.000000,0.515009,0.032482,z,ザ
47,1.566667,0.898153,0.171247,1.000000,1.000000,0.511891,0.319410,a,ザ
48,1.600000,0.528173,0.392919,1.000000,1.000000,0.508407,0.877446,a,ザ
49,1.633333,0.473670,0.601621,1.000000,1.000000,0.504588,1.654072,i,イ
50,1.666667,0.438755,0.669611,1.000000,1.000000,0.500464,2.576194,i,イ
51,1.700000,0.566326,0.599759,1.000000,1.000000,0.496066,3.557028,g,ゲ
52,1.733333,0.742873,0.476951,1.000000,1.000000,0.491425,4.504258,e,ゲ
53,1.766667,0.551690,0.362957,1.000000,1.000000,0.486570,5.328738,e,ゲ
54,1.800000,0.201224,0.274873,1.000000,1.000000,0.481532,5.952868,N,ン
55,1.833333,0.456683,0.203370,1.000000,1.000000,0.476342,6.317910,N,ン
56,1.866667,0.549610,0.133685,1.000000,1.000000,0.471030,6.389508,w,ワ
57,1.900000,0.806796,0.045357,1.000000,1.000000,0.465626,6.160920,w,ワ
58,1.933333,0.785666,-0.053160,1.000000,1.000000,0.460162,5.653664,a,ワ
59,1.966667,0.419200,-0.172981,1.000000,1.000000,0.454667,4.915478,d,ド
60,2.000000,0.523766,-0.315999,1.000000,1.000000,0.449172,4.015838,d,ド
61,2.033333,0.687553,-0.438465,1.000000,1.000000,0.443707,3.039416,o,ド
62,2.066667,0.532846,-0.504243,1.000000,1.000000,0.438304,2.078106,o,オ
63,2.100000,0.238855,-0.513083,1.000000,1.000000,0.432992,1.222384,s,ス
64,2.133333,0.228000,-0.490774,1.000000,1.000000,0.427801,0.552788,s,ス
65,2.166667,0.234337,-0.459384,1.000000,1.000000,0.422764,0.132338,s,ス
66,2.200000,0.360830,-0.430104,1.000000,1.000000,0.417909,0.000000,s,ス
67,2.233333,0.293400,-0.409692,1.000000,1.000000,0.413267,0.000000,u,ス
68,2.266667,0.279830,-0.401907,1.000000,1.000000,0.408869,0.000000,r,ル
69,2.300000,0.417011,-0.407988,1.000000,1.000000,0.404745,0.000000,r,ル
70,2.333333,0.399830,-0.429286,1.000000,1.000000,0.400926,0.000000,n,ノ
71,2.366667,0.429040,-0.461298,1.000000,1.000000,0.397442,0.000000,n,ノ
72,2.400000,0.613166,-0.486999,1.000000,1.000000,0.394324,0.000000,n,ノ
73,2.433333,0.256883,-0.481048,1.000000,1.000000,0.391602,0.000000,o,ノ
74,2.466667,0.228678,-0.430090,1.000000,1.000000,0.389307,0.000000,k,カ
75,2.500000,0.636678,-0.346426,1.000000,1.000000,0.387468,0.000000,k,カ
76,2.533333,0.843938,-0.250913,1.000000,1.000000,0.386117,0.000000,a,カ
77,2.566667,0.847872,-0.159044,1.000000,1.000000,0.385284,0.000000,a,カ
78,2.600000,0.816000,-0.089021,1.000000,1.000000,0.385000,0.000000,a,カ
79,2.633333,0.408000,-0.058361,0.450000,0.450000,0.393889,0.000000,a,カ
80,2.666667,0.000000,-0.038823,0.000000,0.000000,0.416111,0.000000,a,カ
81,2.700000,0.000000,-0.006288,0.000000,0.000000,0.445000,0.000000,a,カ
82,2.733333,0.000000,0.000000,0.250000,0.250000,0.473889,0.000000,sp,.
83,2.766667,0.000000,0.000000,0.600000,0.600000,0.496111,0.000000,sp,.
84,2.800000,0.000000,-0.056108,0.840000,0.840000,0.505000,0.000000,sil,
85,2.833333,0.000000,-0.219196,1.000000,1.000000,0.504692,0.000000,sil,
86,2.866667,0.000000,-0.332849,1.000000,1.000000,0.503791,0.000000,sil,
87,2.900000,0.148130,-0.377377,1.000000,1.000000,0.502333,0.000000,sil,
88,2.933333,0.389225,-0.421723,1.000000,1.000000,0.500355,0.000000,y,ヨ
89,2.966667,0.473963,-0.463774,1.000000,1.000000,0.497891,0.000000,y,ヨ
90,3.000000,0.657091,-0.495703,1.000000,1.000000,0.494979,0.000000,o,ヨ
91,3.033333,0.578986,-0.503478,1.000000,1.000000,0.491653,0.000000,o,ヨ
92,3.066667,0.294062,-0.476937,1.000000,1.000000,0.487951,0.000000,k,ク
93,3.100000,0.391286,-0.411260,1.000000,1.000000,0.483907,0.000000,k,ク
94,3.133333,0.355099,-0.294125,1.000000,1.000000,0.479558,0.000000,u,ク
95,3.166667,0.290155,-0.121340,1.000000,1.000000,0.474939,0.000000,k,キ
96,3.200000,0.310625,0.136357,1.000000,1.000000,0.470087,0.000000,k,キ
97,3.233333,0.280295,0.411111,1.000000,1.000000,0.465038,0.000000,k,キ
98,3.266667,0.056671,0.454032,1.000000,1.000000,0.459827,0.000000,i,キ
99,3.300000,0.238259,0.222632,1.000000,1.000000,0.454490,0.000000,k,ク
100,3.333333,0.329110,-0.084710,1.000000,1.000000,0.449063,0.000000,k,ク
101,3.366667,0.402552,-0.275325,1.000000,1.000000,0.443583,0.000000,u,ク
102,3.400000,0.396557,-0.399793,1.000000,1.000000,0.438084,0.000000,k,コ
103,3.433333,0.414248,-0.467961,1.000000,1.000000,0.432604,0.000000,k,コ
104,3.466667,0.613650,-0.508657,1.000000,1.000000,0.427177,0.000000,k,コ
105,3.500000,0.492311,-0.533853,1.000000,1.000000,0.421840,0.000000,o,コ
106,3.533333,0.414132,-0.545854,1.000000,1.000000,0.416629,0.000000,n,ノ
107,3.566667,0.606875,-0.549409,1.000000,1.000000,0.411579,0.000000,n,ノ
108,3.600000,0.489320,-0.549979,1.000000,1.000000,0.406727,0.000000,o,ノ
109,3.633333,0.397025,-0.548293,1.000000,1.000000,0.402109,0.000000,t,ト
110,3.666667,0.473950,-0.529856,1.000000,1.000000,0.397760,0.000000,t,ト
111,3.700000,0.656040,-0.446477,1.000000,1.000000,0.393716,0.000000,o,ト
112,3.733333,0.583008,-0.237852,1.000000,1.000000,0.390013,0.000000,o,ト
113,3.766667,0.489473,0.118635,1.000000,1.000000,0.386688,0.000000,i,イ
114,3.800000,0.413766,0.588990,1.000000,1.000000,0.383776,0.000000,i,イ
115,3.833333,0.292667,0.823580,1.000000,1.000000,0.381312,0.000000,n,ニ
116,3.866667,0.292819,0.890265,1.000000,1.000000,0.379334,0.000000,n,ニ
117,3.900000,0.402010,0.899586,1.000000,1.000000,0.377876,0.000000,n,ニ
118,3.933333,0.461759,0.897514,1.000000,1.000000,0.376975,0.000000,i,ニ
119,3.966667,0.438731,0.887348,1.000000,1.000000,0.376667,0.000000,i,ニ
120,4.000000,0.104384,0.698418,1.000000,1.000000,0.379943,0.000000,i,ニ
121,4.033333,0.000000,0.231964,1.000000,1.000000,0.388926,0.000000,i,ニ
122,4.066667,0.000000,0.000000,1.000000,1.000000,0.402348,0.000000,sp,","
123,4.100000,0.000000,0.000000,1.000000,1.000000,0.418941,0.000000,sp,","
124,4.133333,0.000000,0.000000,1.000000,1.000000,0.437436,0.000000,sp,","
125,4.166667,0.000000,0.000000,1.000000,1.000000,0.456564,0.000000,sp,","
126,4.200000,0.000000,0.000000,1.000000,1.000000,0.475059,0.000000,sp,","
127,4.233333,0.000000,0.000000,1.000000,1.000000,0.491652,0.000000,sp,","
128,4.266667,0.000000,0.000000,1.000000,1.000000,0.505074,0.000000,sp,","
129,4.300000,0.000000,0.000000,1.000000,1.000000,0.514057,0.000000,sp,","
130,4.333333,0.000000,0.000000,1.000000,1.000000,0.517333,0.000000,sp,","
131,4.366667,0.000000,0.000000,1.000000,1.000000,0.516997,0.000000,sp,","
132,4.400000,0.066848,0.000000,1.000000,1.000000,0.516016,0.000000,sp,","
133,4.433333,0.474848,0.000000,1.000000,1.000000,0.514433,0.000000,a,ア
134,4.466667,0.882848,0.055268,1.000000,1.000000,0.512292,0.000000,a,ア
135,4.500000,0.945671,0.208141,1.000000,1.000000,0.509635,0.000000,a,ア
136,4.533333,0.725234,0.412757,1.000000,1.000000,0.506505,0.000000,a,ア
137,4.566667,0.476377,0.575136,1.000000,1.000000,0.502946,0.000000,i,イ
138,4.600000,0.516265,0.579647,1.000000,1.000000,0.499000,0.000000,i,イ
139,4.633333,0.703546,0.419187,1.000000,1.000000,0.494710,0.000000,d,ダ
140,4.666667,0.854202,0.212589,1.000000,1.000000,0.490120,0.000000,a,ダ
141,4.700000,0.584986,0.070933,1.000000,1.000000,0.485271,0.000000,a,ダ
142,4.733333,0.608600,0.006724,1.000000,1.000000,0.480208,0.000000,t,タ
143,4.766667,0.627901,-0.023013,1.000000,1.000000,0.474973,0.000000,a,タ
144,4.800000,0.219901,-0.077187,1.000000,1.000000,0.469609,0.000000,a,タ
145,4.833333,0.159390,-0.160109,1.000000,1.000000,0.464160,0.000000,k,ク
146,4.866667,0.374832,-0.217738,1.000000,1.000000,0.458667,0.000000,k,ク
147,4.900000,0.254822,-0.174117,1.000000,1.000000,0.453174,0.000000,u,ク
148,4.933333,0.230794,-0.015131,1.000000,1.000000,0.447724,0.000000,j,ジ
149,4.966667,0.355074,0.332171,1.000000,1.000000,0.442360,0.000000,j,ジ
150,5.000000,0.308675,0.572044,1.000000,1.000000,0.437125,0.000000,i,ジ
151,5.033333,0.228373,0.599091,1.000000,1.000000,0.432062,0.000000,s,サ
152,5.066667,0.297569,0.469298,1.000000,1.000000,0.427214,0.000000,s,サ
153,5.100000,0.705569,0.289936,1.000000,1.000000,0.422623,0.000000,s,サ
154,5.133333,0.905795,0.135704,1.000000,1.000000,0.418333,0.000000,a,サ
155,5.166667,0.497795,0.043831,1.000000,1.000000,0.414387,0.000000,a,サ
156,5.200000,0.226494,0.008628,1.000000,1.000000,0.410828,-0.049764,N,ン
157,5.233333,0.504941,0.000000,1.000000,1.000000,0.407699,-0.440486,N,ン
158,5.266667,0.544608,0.000000,1.000000,1.000000,0.405042,-1.185038,w,ワ
159,5.300000,0.742906,0.000000,1.000000,1.000000,0.402900,-2.213346,w,ワ
160,5.333333,0.851417,0.000000,1.000000,1.000000,0.401318,-3.428630,a,ワ
161,5.366667,0.851915,0.000000,1.000000,1.000000,0.400337,-4.716514,a,ワ
162,5.400000,0.560472,0.011697,1.000000,1.000000,0.400000,-5.955784,a,ワ
163,5.433333,0.152472,0.026312,1.000000,1.000000,0.403956,-7.029806,a,ワ
164,5.466667,0.000000,0.045174,1.000000,1.000000,0.414801,-7.837500,a,ワ
165,5.500000,0.000000,0.065536,1.000000,1.000000,0.431006,-8.302846,k,ケ
166,5.533333,0.000000,0.086174,1.000000,1.000000,0.451039,-8.382048,k,ケ
167,5.566667,0.000000,0.106823,1.000000,1.000000,0.473369,-8.067652,k,ケ
168,5.600000,0.000000,0.127472,1.000000,1.000000,0.496464,-7.389250,k,ケ
169,5.633333,0.000000,0.148121,1.000000,1.000000,0.518794,-6.410688,k,ケ
170,5.666667,0.000000,0.168770,1.000000,1.000000,0.538827,-5.224064,k,ケ
171,5.700000,0.000000,0.189419,1.000000,1.000000,0.555032,-3.941060,k,ケ
172,5.733333,0.000000,0.210068,1.000000,1.000000,0.565878,-2.682426,k,ケ
173,5.766667,0.000000,0.230717,1.000000,1.000000,0.569833,-1.566620,k,ケ
174,5.800000,0.000000,0.251366,1.000000,1.000000,0.569692,-0.698658,k,ケ
175,5.833333,0.000000,0.272015,1.000000,1.000000,0.569272,-0.160226,k,ケ
176,5.866667,0.300068,0.293509,1.000000,1.000000,0.568581,0.000000,k,ケ
177,5.900000,0.547374,0.323910,1.000000,1.000000,0.567627,0.000000,k,ケ
178,5.933333,0.738872,0.387152,1.000000,1.000000,0.566417,0.000000,e,ケ
179,5.966667,0.673140,0.504053,1.000000,1.000000,0.564958,0.000000,e,ケ
180,6.000000,0.463760,0.624904,1.000000,1.000000,0.563258,0.000000,i,イ
181,6.033333,0.251630,0.642197,1.000000,1.000000,0.561324,0.000000,i,イ
182,6.066667,0.229634,0.527979,1.000000,1.000000,0.559164,0.000000,z,ザ
183,6.100000,0.498197,0.373853,1.000000,1.000000,0.556784,0.000000,z,ザ
184,6.133333,0.906197,0.314843,1.000000,1.000000,0.554194,0.000000,a,ザ
185,6.166667,0.577297,0.426519,1.000000,1.000000,0.551399,0.000000,a,ザ
186,6.200000,0.391687,0.605961,1.000000,1.000000,0.548408,0.000000,i,イ
187,6.233333,0.232861,0.682628,1.000000,1.000000,0.545227,0.000000,s,セ
188,6.266667,0.239311,0.633522,1.000000,1.000000,0.541865,0.000000,s,セ
189,6.300000,0.559381,0.548731,1.000000,1.000000,0.538328,0.000000,s,セ
190,6.333333,0.717251,0.517539,1.000000,1.000000,0.534624,0.000000,e,セ
191,6.366667,0.518192,0.563897,1.000000,1.000000,0.530761,0.000000,e,セ
192,6.400000,0.457386,0.582531,1.000000,1.000000,0.526746,0.000000,i,イ
193,6.433333,0.290902,0.429036,1.000000,1.000000,0.522585,0.000000,i,イ
194,6.466667,0.229055,0.095642,1.000000,1.000000,0.518288,0.000000,ch,チョ
195,6.500000,0.398173,-0.168915,1.000000,1.000000,0.513861,0.000000,ch,チョ
196,6.533333,0.673219,-0.363243,1.000000,1.000000,0.509311,0.000000,o,チョ
197,6.566667,0.655565,-0.485770,1.000000,1.000000,0.504646,0.000000,o,チョ
198,6.600000,0.318966,-0.536034,1.000000,1.000000,0.499874,0.000000,o,オ
199,6.633333,0.138227,-0.539853,1.000000,1.000000,0.495001,0.000000,t,ト
200,6.666667,0.539807,-0.489787,1.000000,1.000000,0.490036,0.000000,t,ト
201,6.700000,0.641249,-0.339398,1.000000,1.000000,0.484985,0.000000,o,ト
202,6.733333,0.501025,-0.124688,1.000000,1.000000,0.479856,0.000000,o,ト
203,6.766667,0.439536,-0.020866,1.000000,1.000000,0.474657,0.000000,i,イ
204,6.800000,0.420018,-0.070639,1.000000,1.000000,0.469395,0.000000,u,ウ
205,6.833333,0.280655,-0.090433,1.000000,1.000000,0.464077,0.000000,u,ウ
206,6.866667,0.228493,0.039554,1.000000,1.000000,0.458711,0.000000,sh,シ
207,6.900000,0.275272,0.353560,1.000000,1.000000,0.453304,0.000000,sh,シ
208,6.933333,0.085098,0.584358,1.000000,1.000000,0.447864,0.000000,i,シ
209,6.966667,0.318748,0.629692,1.000000,1.000000,0.442397,0.000000,t,テ
210,7.000000,0.688207,0.531527,1.000000,1.000000,0.436912,0.000000,t,テ
211,7.033333,0.468848,0.398326,1.000000,1.000000,0.431417,0.000000,e,テ
212,7.066667,0.173440,0.292387,1.000000,1.000000,0.425917,0.000000,N,ン
213,7.100000,0.223172,0.214642,1.000000,1.000000,0.420421,0.000000,N,ン
214,7.133333,0.505109,0.148384,1.000000,1.000000,0.414936,0.000000,N,ン
215,7.166667,0.645154,0.088269,1.000000,1.000000,0.409470,0.000000,k,カ
216,7.200000,0.761328,0.040567,1.000000,1.000000,0.404029,0.000000,a,カ
217,7.233333,0.548438,0.012824,1.000000,1.000000,0.398622,0.000000,r,ラ
218,7.266667,0.718661,0.000000,1.000000,1.000000,0.393256,0.000000,r,ラ
219,7.300000,0.858564,0.000000,1.000000,1.000000,0.387938,0.000000,a,ラ
220,7.333333,0.816000,-0.010881,1.000000,1.000000,0.382676,0.000000,a,ラ
221,7.366667,0.408000,-0.033027,1.000000,1.000000,0.377477,0.000000,a,ラ
222,7.400000,0.000000,-0.069739,1.000000,1.000000,0.372348,0.000000,a,ラ
223,7.433333,0.000000,-0.114925,1.000000,1.000000,0.367298,0.000000,k,コ
224,7.466667,0.000000,-0.162753,1.000000,1.000000,0.362332,0.000000,k,コ
225,7.500000,0.000000,-0.210993,1.000000,1.000000,0.357460,0.000000,k,コ
226,7.533333,0.000000,-0.259238,1.000000,1.000000,0.352687,0.000000,k,コ
227,7.566667,0.000000,-0.307484,1.000000,1.000000,0.348023,0.000000,k,コ
228,7.600000,0.000000,-0.355730,1.000000,1.000000,0.343473,0.000000,k,コ
229,7.633333,0.130618,-0.403771,1.000000,1.000000,0.339045,0.000000,k,コ
230,7.666667,0.392407,-0.448301,1.000000,1.000000,0.334748,0.000000,k,コ
231,7.700000,0.567618,-0.475676,1.000000,1.000000,0.330588,0.000000,k,コ
232,7.733333,0.602213,-0.458732,1.000000,1.000000,0.326572,0.000000,o,コ
233,7.766667,0.538776,-0.380464,1.000000,1.000000,0.322709,0.000000,t,タ
234,7.800000,0.599652,-0.257531,1.000000,1.000000,0.319005,0.000000,t,タ
235,7.833333,0.913559,-0.121496,1.000000,1.000000,0.315468,0.000000,t,タ
236,7.866667,0.811374,0.006846,1.000000,1.000000,0.312106,0.000000,a,タ
237,7.900000,0.700184,0.184433,1.000000,1.000000,0.308925,0.000000,e,エ
238,7.933333,0.574471,0.297265,1.000000,1.000000,0.305934,0.000000,e,エ
239,7.966667,0.514376,0.371534,1.000000,1.000000,0.303139,0.000000,t,テ
240,8.000000,0.623164,0.432495,1.000000,1.000000,0.300549,0.000000,e,テ
241,8.033333,0.465317,0.259357,1.000000,1.000000,0.298170,0.000000,i,イ
242,8.066667,0.094508,0.014974,1.000000,1.000000,0.296010,0.000000,i,イ
243,8.100000,0.000000,0.000000,1.000000,1.000000,0.294076,0.000000,m,マ
244,8.133333,0.188167,0.000000,1.000000,1.000000,0.292376,0.000000,m,マ
245,8.166667,0.596167,0.000000,1.000000,1.000000,0.290917,0.000000,a,マ
246,8.200000,0.249902,-0.009141,1.000000,1.000000,0.289707,0.000000,s,ス
247,8.233333,0.228000,-0.088036,1.000000,1.000000,0.288752,0.000000,s,ス
248,8.266667,0.228000,-0.168639,1.000000,1.000000,0.288062,0.000000,s,ス
249,8.300000,0.209581,-0.233033,1.000000,1.000000,0.287642,0.000000,s,ス
250,8.333333,0.036668,-0.263353,0.450000,0.450000,0.287500,0.000000,s,ス
251,8.366667,0.000000,-0.136412,0.000000,0.000000,0.299980,0.000000,u,ス
252,8.400000,0.000000,-0.003490,0.000000,0.000000,0.329740,0.000000,u,ス
253,8.433333,0.000000,0.000000,0.250000,0.250000,0.365260,0.000000,sp,.
254,8.466667,0.000000,-0.023671,0.600000,0.600000,0.395020,0.000000,sil,
255,8.500000,0.000000,-0.236088,0.840000,0.840000,0.407500,0.000000,sil,
256,8.533333,0.000000,-0.456051,1.000000,1.000000,0.407200,0.000000,sil,
257,8.566667,0.070960,-0.492027,1.000000,1.000000,0.406323,0.000000,k,コ
258,8.600000,0.375595,-0.508892,1.000000,1.000000,0.404903,0.000000,k,コ
259,8.633333,0.569705,-0.521724,1.000000,1.000000,0.402973,0.000000,k,コ
260,8.666667,0.617770,-0.522184,1.000000,1.000000,0.400568,0.000000,o,コ
261,8.700000,0.320839,-0.501860,1.000000,1.000000,0.397722,0.000000,o,コ
262,8.733333,0.282026,-0.460546,1.000000,1.000000,0.394469,0.000000,k,ク
263,8.766667,0.354552,-0.400662,1.000000,1.000000,0.390842,0.000000,k,ク
264,8.800000,0.236266,-0.320366,1.000000,1.000000,0.386875,0.000000,s,サ
265,8.833333,0.354481,-0.219453,1.000000,1.000000,0.382603,0.000000,s,サ
266,8.866667,0.762481,-0.096217,1.000000,1.000000,0.378059,0.159864,s,サ
267,8.900000,0.905536,0.101295,1.000000,1.000000,0.373278,0.661778,a,サ
268,8.933333,0.554135,0.387457,1.000000,1.000000,0.368293,1.459050,a,サ
269,8.966667,0.635119,0.545484,1.000000,1.000000,0.363138,2.476644,i,イ
270,9.000000,0.766076,0.475209,1.000000,1.000000,0.357847,3.618786,e,エ
271,9.033333,0.703806,0.219227,1.000000,1.000000,0.352455,4.777984,e,エ
272,9.066667,0.424264,-0.068249,1.000000,1.000000,0.346994,5.845136,e,エ
273,9.100000,0.494502,-0.258969,1.000000,1.000000,0.341500,6.719810,n,ノ
274,9.133333,0.468296,-0.405616,1.000000,1.000000,0.336006,7.319682,o,ノ
275,9.166667,0.152154,-0.475571,1.000000,1.000000,0.330545,7.588296,f,フ
276,9.200000,0.145032,-0.478447,1.000000,1.000000,0.325153,7.500370,f,フ
277,9.233333,0.269758,-0.445292,1.000000,1.000000,0.319862,7.064182,f,フ
278,9.266667,0.453895,-0.385127,1.000000,1.000000,0.314707,6.320780,u,フ
279,9.300000,0.755660,-0.290745,1.000000,1.000000,0.309722,5.340134,u,フ
280,9.333333,0.958432,-0.180771,1.000000,1.000000,0.304941,4.214536,a,ア
281,9.366667,0.707948,-0.108295,1.000000,1.000000,0.300397,3.049924,a,ア
282,9.400000,0.299948,-0.105162,1.000000,1.000000,0.296125,1.955906,a,ア
283,9.433333,0.167172,-0.152295,1.000000,1.000000,0.292158,1.035446,N,ン
284,9.466667,0.070517,-0.217870,1.000000,1.000000,0.288531,0.375176,N,ン
285,9.500000,0.205096,-0.286907,1.000000,1.000000,0.285278,0.037236,t,ト
286,9.533333,0.504881,-0.355840,1.000000,1.000000,0.282432,0.000000,t,ト
287,9.566667,0.663182,-0.422018,1.000000,1.000000,0.280027,0.000000,o,ト
288,9.600000,0.667094,-0.476615,1.000000,1.000000,0.278097,0.000000,o,ト
289,9.633333,0.667094,-0.400731,1.000000,1.000000,0.276677,0.000000,o,ト
290,9.666667,0.438349,-0.132746,1.000000,1.000000,0.275800,0.000000,o,ト
291,9.700000,0.030349,0.000000,1.000000,1.000000,0.275500,0.000000,sp,","
292,9.733333,0.000000,0.000000,1.000000,1.000000,0.283284,0.000000,sp,","
293,9.766667,0.000000,0.000000,1.000000,1.000000,0.304412,0.000000,sp,","
294,9.800000,0.000000,0.000000,1.000000,1.000000,0.335548,0.000000,sp,","
295,9.833333,0.000000,0.000000,1.000000,1.000000,0.373356,0.000000,sp,","
296,9.866667,0.000000,0.000000,1.000000,1.000000,0.414500,0.000000,sp,","
297,9.900000,0.000000,0.000000,1.000000,1.000000,0.455644,0.000000,sp,","
298,9.933333,0.000000,0.000000,1.000000,1.000000,0.493452,0.000000,sp,","
299,9.966667,0.000000,0.000000,1.000000,1.000000,0.524588,0.000000,sp,","
300,10.000000,0.000000,0.000000,1.000000,1.000000,0.545716,0.000000,sp,","
301,10.033333,0.000000,0.000000,1.000000,1.000000,0.553500,0.000000,sp,","
302,10.066667,0.000000,0.000000,1.000000,1.000000,0.553327,0.000000,sp,","
303,10.100000,0.000000,0.000000,1.000000,1.000000,0.552816,0.000000,sp,","
304,10.133333,0.329921,0.000000,1.000000,1.000000,0.551978,0.000000,sp,","
305,10.166667,0.731120,-0.011052,1.000000,1.000000,0.550825,0.000000,w,ワ
306,10.200000,0.797796,-0.014667,1.000000,1.000000,0.549366,0.000000,a,ワ
307,10.233333,0.566836,-0.004114,1.000000,1.000000,0.547613,0.000000,t,タ
308,10.266667,0.840632,0.018032,1.000000,1.000000,0.545578,0.000000,t,タ
309,10.300000,0.716186,0.078526,1.000000,1.000000,0.543271,0.000000,a,タ
310,10.333333,0.308186,0.201841,1.000000,1.000000,0.540704,0.000000,a,タ
311,10.366667,0.228000,0.375434,1.000000,1.000000,0.537887,0.000000,sh,シ
312,10.400000,0.252461,0.548770,1.000000,1.000000,0.534832,0.000000,sh,シ
313,10.433333,0.428988,0.641876,1.000000,1.000000,0.531550,0.000000,sh,シ
314,10.466667,0.536195,0.581233,1.000000,1.000000,0.528051,0.000000,i,シ
315,10.500000,0.758485,0.406593,1.000000,1.000000,0.524348,0.000000,t,タ
316,10.533333,0.449060,0.280280,1.000000,1.000000,0.520450,0.000000,a,タ
317,10.566667,0.228619,0.314341,1.000000,1.000000,0.516370,0.000000,ch,チ
318,10.600000,0.236074,0.456819,1.000000,1.000000,0.512117,0.000000,ch,チ
319,10.633333,0.420310,0.549768,1.000000,1.000000,0.507704,0.000000,ch,チ
320,10.666667,0.424388,0.422367,1.000000,1.000000,0.503141,0.000000,i,チ
321,10.700000,0.482117,0.035873,1.000000,1.000000,0.498440,0.000000,n,ノ
322,10.733333,0.636802,-0.235555,1.000000,1.000000,0.493611,0.000000,o,ノ
323,10.766667,0.350570,-0.404268,1.000000,1.000000,0.488666,0.000000,o,ノ
